"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,8,1,1755,1755,0,2142,2120,22,"AA",177,"N335AA","JFK","SFO",381,2586,17,55,2013-08-01 17:00:00
2013,8,1,1859,1900,-1,2253,2240,13,"DL",1465,"N705TW","JFK","SFO",382,2586,19,0,2013-08-01 19:00:00
2013,8,1,1922,1800,82,2245,2130,75,"B6",415,"N633JB","JFK","SFO",352,2586,18,0,2013-08-01 18:00:00
2013,8,1,1924,1830,54,2314,2155,79,"UA",389,"N508UA","JFK","SFO",370,2586,18,30,2013-08-01 18:00:00
2013,8,1,2027,2029,-2,13,2359,14,"B6",915,"N591JB","JFK","SFO",354,2586,20,29,2013-08-01 20:00:00
2013,8,1,2202,1855,187,211,2215,236,"VX",29,"N634VA","JFK","SFO",373,2586,18,55,2013-08-01 18:00:00
2013,8,2,555,601,-6,939,915,24,"UA",303,"N557UA","JFK","SFO",373,2586,6,1,2013-08-02 06:00:00
2013,8,2,754,755,-1,1125,1115,10,"AA",59,"N323AA","JFK","SFO",361,2586,7,55,2013-08-02 07:00:00
2013,8,2,811,740,31,1145,1055,50,"VX",11,"N623VA","JFK","SFO",360,2586,7,40,2013-08-02 07:00:00
2013,8,2,857,829,28,1202,1143,19,"UA",397,"N555UA","JFK","SFO",330,2586,8,29,2013-08-02 08:00:00
2013,8,2,927,853,34,1311,1212,59,"B6",15,"N760JB","JFK","SFO",347,2586,8,53,2013-08-02 08:00:00
2013,8,2,959,1000,-1,1328,1319,9,"DL",1765,"N704X","JFK","SFO",355,2586,10,0,2013-08-02 10:00:00
2013,8,2,1028,1030,-2,1429,1345,44,"AA",179,"N319AA","JFK","SFO",356,2586,10,30,2013-08-02 10:00:00
2013,8,2,1042,1030,12,1420,1350,30,"VX",23,"N837VA","JFK","SFO",345,2586,10,30,2013-08-02 10:00:00
2013,8,2,1113,1000,73,1434,1307,87,"UA",642,"N554UA","JFK","SFO",348,2586,10,0,2013-08-02 10:00:00
2013,8,2,1205,1200,5,1524,1507,17,"UA",580,"N518UA","JFK","SFO",351,2586,12,0,2013-08-02 12:00:00
2013,8,2,1406,1359,7,1728,1724,4,"DL",1565,"N717TW","JFK","SFO",346,2586,13,59,2013-08-02 13:00:00
2013,8,2,1539,1530,9,1923,1855,28,"AA",85,"N342AA","JFK","SFO",356,2586,15,30,2013-08-02 15:00:00
2013,8,2,1557,1540,17,1933,1858,35,"UA",257,"N505UA","JFK","SFO",355,2586,15,40,2013-08-02 15:00:00
2013,8,2,1607,1600,7,1955,1938,17,"DL",141,"N722TW","JFK","SFO",346,2586,16,0,2013-08-02 16:00:00
2013,8,2,1624,1630,-6,2013,1959,14,"VX",27,"N630VA","JFK","SFO",356,2586,16,30,2013-08-02 16:00:00
2013,8,2,1713,1710,3,2041,2035,6,"UA",769,"N525UA","JFK","SFO",346,2586,17,10,2013-08-02 17:00:00
2013,8,2,1748,1755,-7,2135,2120,15,"AA",177,"N329AA","JFK","SFO",353,2586,17,55,2013-08-02 17:00:00
2013,8,2,1800,1800,0,2149,2130,19,"B6",415,"N789JB","JFK","SFO",348,2586,18,0,2013-08-02 18:00:00
2013,8,2,1828,1830,-2,2234,2155,39,"UA",389,"N508UA","JFK","SFO",367,2586,18,30,2013-08-02 18:00:00
2013,8,2,1847,1855,-8,2230,2215,15,"VX",29,"N634VA","JFK","SFO",358,2586,18,55,2013-08-02 18:00:00
2013,8,2,1855,1900,-5,2301,2240,21,"DL",1465,"N727TW","JFK","SFO",385,2586,19,0,2013-08-02 19:00:00
2013,8,3,552,600,-8,942,914,28,"UA",303,"N502UA","JFK","SFO",386,2586,6,0,2013-08-03 06:00:00
2013,8,3,727,700,27,1050,1015,35,"DL",269,"N718TW","JFK","SFO",355,2586,7,0,2013-08-03 07:00:00
2013,8,3,735,740,-5,1059,1055,4,"VX",11,"N845VA","JFK","SFO",370,2586,7,40,2013-08-03 07:00:00
2013,8,3,954,1000,-6,1327,1307,20,"UA",580,"N560UA","JFK","SFO",349,2586,10,0,2013-08-03 10:00:00
2013,8,3,1024,1030,-6,1351,1350,1,"VX",23,"N637VA","JFK","SFO",356,2586,10,30,2013-08-03 10:00:00
2013,8,3,1028,1030,-2,1358,1345,13,"AA",179,"N328AA","JFK","SFO",353,2586,10,30,2013-08-03 10:00:00
2013,8,3,1055,1100,-5,1413,1410,3,"DL",1765,"N705TW","JFK","SFO",350,2586,11,0,2013-08-03 11:00:00
2013,8,3,1528,1530,-2,1908,1855,13,"AA",85,"N350AA","JFK","SFO",347,2586,15,30,2013-08-03 15:00:00
2013,8,3,1536,1535,1,1945,1853,52,"UA",257,"N596UA","JFK","SFO",378,2586,15,35,2013-08-03 15:00:00
2013,8,3,1556,1600,-4,1946,1935,11,"DL",141,"N717TW","JFK","SFO",353,2586,16,0,2013-08-03 16:00:00
2013,8,3,1621,1630,-9,2002,1959,3,"VX",27,"N852VA","JFK","SFO",353,2586,16,30,2013-08-03 16:00:00
2013,8,3,1715,1715,0,2057,2040,17,"UA",387,"N505UA","JFK","SFO",350,2586,17,15,2013-08-03 17:00:00
2013,8,3,1857,1800,57,2222,2130,52,"B6",415,"N523JB","JFK","SFO",347,2586,18,0,2013-08-03 18:00:00
2013,8,3,1857,1900,-3,2250,2240,10,"DL",1465,"N711ZX","JFK","SFO",355,2586,19,0,2013-08-03 19:00:00
2013,8,3,2053,2029,24,10,2359,11,"B6",915,"N565JB","JFK","SFO",355,2586,20,29,2013-08-03 20:00:00
2013,8,4,657,700,-3,1028,1016,12,"DL",269,"N717TW","JFK","SFO",362,2586,7,0,2013-08-04 07:00:00
2013,8,4,757,755,2,1135,1115,20,"AA",59,"N323AA","JFK","SFO",364,2586,7,55,2013-08-04 07:00:00
2013,8,4,820,825,-5,1142,1139,3,"UA",397,"N589UA","JFK","SFO",358,2586,8,25,2013-08-04 08:00:00
2013,8,4,1003,1000,3,1336,1319,17,"DL",1765,"N712TW","JFK","SFO",360,2586,10,0,2013-08-04 10:00:00
2013,8,4,1043,1000,43,1417,1307,70,"UA",642,"N555UA","JFK","SFO",336,2586,10,0,2013-08-04 10:00:00
2013,8,4,1124,1030,54,1505,1350,75,"VX",23,"N855VA","JFK","SFO",350,2586,10,30,2013-08-04 10:00:00
2013,8,4,1126,1030,56,1526,1345,101,"AA",179,"N339AA","JFK","SFO",359,2586,10,30,2013-08-04 10:00:00
2013,8,4,1226,1208,18,1524,1515,9,"UA",580,"N554UA","JFK","SFO",334,2586,12,8,2013-08-04 12:00:00
2013,8,4,1358,1359,-1,1729,1724,5,"DL",1565,"N718TW","JFK","SFO",361,2586,13,59,2013-08-04 13:00:00
2013,8,4,1705,1710,-5,2133,2035,58,"UA",512,"N597UA","JFK","SFO",374,2586,17,10,2013-08-04 17:00:00
2013,8,4,1800,1530,150,2140,1855,165,"AA",85,"N379AA","JFK","SFO",356,2586,15,30,2013-08-04 15:00:00
2013,8,4,1801,1755,6,2215,2120,55,"AA",177,"N332AA","JFK","SFO",363,2586,17,55,2013-08-04 17:00:00
2013,8,4,1828,1800,28,2152,2130,22,"B6",415,"N794JB","JFK","SFO",354,2586,18,0,2013-08-04 18:00:00
2013,8,4,1834,1830,4,2235,2155,40,"UA",389,"N505UA","JFK","SFO",375,2586,18,30,2013-08-04 18:00:00
2013,8,4,1851,1855,-4,2222,2215,7,"VX",29,"N836VA","JFK","SFO",364,2586,18,55,2013-08-04 18:00:00
2013,8,4,1935,1900,35,2259,2240,19,"DL",1465,"N704X","JFK","SFO",351,2586,19,0,2013-08-04 19:00:00
2013,8,5,601,601,0,920,915,5,"UA",303,"N554UA","JFK","SFO",352,2586,6,1,2013-08-05 06:00:00
2013,8,5,654,700,-6,1035,1016,19,"DL",269,"N721TW","JFK","SFO",365,2586,7,0,2013-08-05 07:00:00
2013,8,5,735,740,-5,1103,1055,8,"VX",11,"N845VA","JFK","SFO",359,2586,7,40,2013-08-05 07:00:00
2013,8,5,820,829,-9,1150,1143,7,"UA",397,"N555UA","JFK","SFO",355,2586,8,29,2013-08-05 08:00:00
2013,8,5,957,1000,-3,1311,1307,4,"UA",642,"N557UA","JFK","SFO",344,2586,10,0,2013-08-05 10:00:00
2013,8,5,958,1000,-2,1322,1319,3,"DL",1765,"N707TW","JFK","SFO",354,2586,10,0,2013-08-05 10:00:00
2013,8,5,1026,1030,-4,1402,1345,17,"AA",179,"N335AA","JFK","SFO",362,2586,10,30,2013-08-05 10:00:00
2013,8,5,1037,1030,7,1401,1350,11,"VX",23,"N844VA","JFK","SFO",358,2586,10,30,2013-08-05 10:00:00
2013,8,5,1356,1359,-3,1740,1724,16,"DL",1565,"N717TW","JFK","SFO",369,2586,13,59,2013-08-05 13:00:00
2013,8,5,1531,1530,1,1911,1855,16,"AA",85,"N376AA","JFK","SFO",349,2586,15,30,2013-08-05 15:00:00
2013,8,5,1535,1540,-5,1900,1858,2,"UA",367,"N508UA","JFK","SFO",344,2586,15,40,2013-08-05 15:00:00
2013,8,5,1858,1855,3,2220,2215,5,"VX",29,"N621VA","JFK","SFO",360,2586,18,55,2013-08-05 18:00:00
2013,8,5,2044,1830,134,30,2155,155,"UA",389,"N560UA","JFK","SFO",377,2586,18,30,2013-08-05 18:00:00
2013,8,5,2242,2029,133,157,2359,118,"B6",915,"N536JB","JFK","SFO",350,2586,20,29,2013-08-05 20:00:00
2013,8,6,559,601,-2,916,915,1,"UA",303,"N555UA","JFK","SFO",359,2586,6,1,2013-08-06 06:00:00
2013,8,6,916,853,23,1218,1212,6,"B6",15,"N665JB","JFK","SFO",340,2586,8,53,2013-08-06 08:00:00
2013,8,6,953,1000,-7,1325,1319,6,"DL",1765,"N718TW","JFK","SFO",347,2586,10,0,2013-08-06 10:00:00
2013,8,6,1800,1800,0,2136,2130,6,"B6",415,"N703JB","JFK","SFO",349,2586,18,0,2013-08-06 18:00:00
2013,8,6,1828,1830,-2,2159,2155,4,"UA",389,"N505UA","JFK","SFO",353,2586,18,30,2013-08-06 18:00:00
2013,8,6,1854,1855,-1,2226,2215,11,"VX",29,"N836VA","JFK","SFO",354,2586,18,55,2013-08-06 18:00:00
2013,8,6,2054,2029,25,26,2359,27,"B6",915,"N618JB","JFK","SFO",349,2586,20,29,2013-08-06 20:00:00
2013,8,7,559,601,-2,947,915,32,"UA",303,"N589UA","JFK","SFO",377,2586,6,1,2013-08-07 06:00:00
2013,8,7,659,700,-1,1025,1016,9,"DL",269,"N717TW","JFK","SFO",355,2586,7,0,2013-08-07 07:00:00
2013,8,7,1028,1000,28,1320,1319,1,"DL",1765,"N704X","JFK","SFO",329,2586,10,0,2013-08-07 10:00:00
2013,8,7,1138,1000,98,1504,1307,117,"UA",642,"N525UA","JFK","SFO",349,2586,10,0,2013-08-07 10:00:00
2013,8,7,1528,1530,-2,1859,1855,4,"AA",85,"N376AA","JFK","SFO",348,2586,15,30,2013-08-07 15:00:00
2013,8,7,1539,1540,-1,1936,1858,38,"UA",257,"N555UA","JFK","SFO",367,2586,15,40,2013-08-07 15:00:00
2013,8,7,1555,1600,-5,1956,1938,18,"DL",141,"N721TW","JFK","SFO",368,2586,16,0,2013-08-07 16:00:00
2013,8,7,1630,1630,0,2001,1959,2,"VX",27,"N848VA","JFK","SFO",349,2586,16,30,2013-08-07 16:00:00
2013,8,7,1718,1710,8,2058,2035,23,"UA",512,"N505UA","JFK","SFO",360,2586,17,10,2013-08-07 17:00:00
2013,8,7,1727,1730,-3,2111,2110,1,"DL",841,"N711ZX","JFK","SFO",356,2586,17,30,2013-08-07 17:00:00
2013,8,7,1748,1755,-7,2142,2120,22,"AA",177,"N336AA","JFK","SFO",366,2586,17,55,2013-08-07 17:00:00
2013,8,7,1827,1830,-3,2216,2155,21,"UA",389,"N554UA","JFK","SFO",360,2586,18,30,2013-08-07 18:00:00
2013,8,7,1836,1800,36,2223,2130,53,"B6",415,"N760JB","JFK","SFO",360,2586,18,0,2013-08-07 18:00:00
2013,8,7,1855,1900,-5,2311,2240,31,"DL",1465,"N703TW","JFK","SFO",356,2586,19,0,2013-08-07 19:00:00
2013,8,7,1939,1855,44,2352,2215,97,"VX",29,"N846VA","JFK","SFO",362,2586,18,55,2013-08-07 18:00:00
2013,8,7,2026,2029,-3,33,2359,34,"B6",915,"N709JB","JFK","SFO",353,2586,20,29,2013-08-07 20:00:00
2013,8,8,825,829,-4,1144,1143,1,"UA",397,"N525UA","JFK","SFO",334,2586,8,29,2013-08-08 08:00:00
2013,8,8,904,853,11,1234,1212,22,"B6",15,"N652JB","JFK","SFO",335,2586,8,53,2013-08-08 08:00:00
2013,8,8,955,1000,-5,1430,1319,71,"DL",1765,"N711ZX","JFK","SFO",392,2586,10,0,2013-08-08 10:00:00
2013,8,8,1000,1000,0,1337,1307,30,"UA",642,"N557UA","JFK","SFO",329,2586,10,0,2013-08-08 10:00:00
2013,8,8,1026,1030,-4,1400,1350,10,"VX",23,"N629VA","JFK","SFO",350,2586,10,30,2013-08-08 10:00:00
2013,8,8,1102,1030,32,1424,1345,39,"AA",179,"N329AA","JFK","SFO",346,2586,10,30,2013-08-08 10:00:00
2013,8,8,1552,1540,12,2005,1858,67,"UA",375,"N589UA","JFK","SFO",356,2586,15,40,2013-08-08 15:00:00
2013,8,8,1603,1600,3,1943,1938,5,"DL",141,"N705TW","JFK","SFO",334,2586,16,0,2013-08-08 16:00:00
2013,8,8,1628,1630,-2,2048,1959,49,"VX",27,"N846VA","JFK","SFO",379,2586,16,30,2013-08-08 16:00:00
2013,8,8,1724,1710,14,2221,2035,106,"UA",817,"N554UA","JFK","SFO",421,2586,17,10,2013-08-08 17:00:00
2013,8,8,1841,1830,11,2313,2155,78,"UA",389,"N555UA","JFK","SFO",397,2586,18,30,2013-08-08 18:00:00
2013,8,8,1856,1755,61,2327,2120,127,"AA",177,"N332AA","JFK","SFO",392,2586,17,55,2013-08-08 17:00:00
2013,8,8,1917,1800,77,2329,2130,119,"B6",415,"N661JB","JFK","SFO",359,2586,18,0,2013-08-08 18:00:00
2013,8,8,1921,1730,111,2355,2110,165,"DL",841,"N721TW","JFK","SFO",384,2586,17,30,2013-08-08 17:00:00
2013,8,8,1945,1900,45,5,2240,85,"DL",1465,"N722TW","JFK","SFO",373,2586,19,0,2013-08-08 19:00:00
2013,8,8,2115,2029,46,110,2359,71,"B6",915,"N562JB","JFK","SFO",349,2586,20,29,2013-08-08 20:00:00
2013,8,8,2129,1855,154,114,2225,169,"VX",29,"N635VA","JFK","SFO",353,2586,18,55,2013-08-08 18:00:00
2013,8,9,557,601,-4,925,915,10,"UA",303,"N525UA","JFK","SFO",367,2586,6,1,2013-08-09 06:00:00
2013,8,9,738,740,-2,1056,1055,1,"VX",11,"N848VA","JFK","SFO",347,2586,7,40,2013-08-09 07:00:00
2013,8,9,826,829,-3,1154,1143,11,"UA",397,"N560UA","JFK","SFO",342,2586,8,29,2013-08-09 08:00:00
2013,8,9,851,853,-2,1221,1212,9,"B6",15,"N648JB","JFK","SFO",348,2586,8,53,2013-08-09 08:00:00
2013,8,9,1103,1000,63,1359,1319,40,"DL",1765,"N706TW","JFK","SFO",325,2586,10,0,2013-08-09 10:00:00
2013,8,9,1118,1000,78,1431,1307,84,"UA",642,"N505UA","JFK","SFO",346,2586,10,0,2013-08-09 10:00:00
2013,8,9,1139,1030,69,1442,1350,52,"VX",23,"N624VA","JFK","SFO",336,2586,10,30,2013-08-09 10:00:00
2013,8,9,1152,1030,82,1520,1345,95,"AA",179,"N320AA","JFK","SFO",344,2586,10,30,2013-08-09 10:00:00
2013,8,9,1219,1200,19,1523,1507,16,"UA",580,"N508UA","JFK","SFO",334,2586,12,0,2013-08-09 12:00:00
2013,8,9,1424,1359,25,1733,1724,9,"DL",1565,"N723TW","JFK","SFO",346,2586,13,59,2013-08-09 13:00:00
2013,8,9,1529,1530,-1,2015,1855,80,"AA",85,"N381AA","JFK","SFO",359,2586,15,30,2013-08-09 15:00:00
2013,8,9,1601,1540,21,2037,1858,99,"UA",257,"N512UA","JFK","SFO",356,2586,15,40,2013-08-09 15:00:00
2013,8,9,1655,1600,55,2058,1938,80,"DL",141,"N703TW","JFK","SFO",344,2586,16,0,2013-08-09 16:00:00
2013,8,9,1758,1630,88,2144,1959,105,"VX",27,"N625VA","JFK","SFO",341,2586,16,30,2013-08-09 16:00:00
2013,8,9,1806,1730,36,2223,2110,73,"DL",841,"N709TW","JFK","SFO",367,2586,17,30,2013-08-09 17:00:00
2013,8,9,1912,1710,122,2322,2035,167,"UA",769,"N589UA","JFK","SFO",358,2586,17,10,2013-08-09 17:00:00
2013,8,9,1921,1755,86,2312,2120,112,"AA",177,"N329AA","JFK","SFO",354,2586,17,55,2013-08-09 17:00:00
2013,8,9,2006,1900,66,53,2240,133,"DL",1465,"N702TW","JFK","SFO",398,2586,19,0,2013-08-09 19:00:00
2013,8,9,2013,1800,133,2351,2130,141,"B6",415,"N534JB","JFK","SFO",342,2586,18,0,2013-08-09 18:00:00
2013,8,9,2013,1830,103,2340,2155,105,"UA",389,"N555UA","JFK","SFO",361,2586,18,30,2013-08-09 18:00:00
2013,8,9,2144,2029,75,109,2359,70,"B6",915,"N806JB","JFK","SFO",356,2586,20,29,2013-08-09 20:00:00
2013,8,9,2147,1855,172,104,2225,159,"VX",29,"N846VA","JFK","SFO",361,2586,18,55,2013-08-09 18:00:00
2013,8,10,553,600,-7,930,914,16,"UA",303,"N505UA","JFK","SFO",363,2586,6,0,2013-08-10 06:00:00
2013,8,10,658,700,-2,1024,1015,9,"DL",269,"N717TW","JFK","SFO",353,2586,7,0,2013-08-10 07:00:00
2013,8,10,735,740,-5,1058,1055,3,"VX",11,"N835VA","JFK","SFO",355,2586,7,40,2013-08-10 07:00:00
2013,8,10,819,825,-6,1143,1139,4,"UA",397,"N554UA","JFK","SFO",349,2586,8,25,2013-08-10 08:00:00
2013,8,10,857,853,4,1216,1212,4,"B6",15,"N633JB","JFK","SFO",343,2586,8,53,2013-08-10 08:00:00
2013,8,10,1001,1000,1,1310,1307,3,"UA",580,"N512UA","JFK","SFO",347,2586,10,0,2013-08-10 10:00:00
2013,8,10,1052,1030,22,1419,1345,34,"AA",179,"N327AA","JFK","SFO",346,2586,10,30,2013-08-10 10:00:00
2013,8,10,1056,1100,-4,1412,1410,2,"DL",1765,"N703TW","JFK","SFO",353,2586,11,0,2013-08-10 11:00:00
2013,8,10,1536,1530,6,1908,1855,13,"AA",85,"N346AA","JFK","SFO",350,2586,15,30,2013-08-10 15:00:00
2013,8,10,1542,1535,7,1854,1853,1,"UA",257,"N595UA","JFK","SFO",342,2586,15,35,2013-08-10 15:00:00
2013,8,10,1558,1600,-2,1939,1935,4,"DL",141,"N702TW","JFK","SFO",362,2586,16,0,2013-08-10 16:00:00
2013,8,10,1628,1630,-2,2005,1959,6,"VX",27,"N848VA","JFK","SFO",365,2586,16,30,2013-08-10 16:00:00
2013,8,10,1713,1715,-2,2057,2040,17,"UA",512,"N555UA","JFK","SFO",362,2586,17,15,2013-08-10 17:00:00
2013,8,10,1755,1755,0,2133,2120,13,"AA",177,"N335AA","JFK","SFO",357,2586,17,55,2013-08-10 17:00:00
2013,8,10,1802,1800,2,2140,2130,10,"B6",415,"N657JB","JFK","SFO",355,2586,18,0,2013-08-10 18:00:00
2013,8,10,1900,1900,0,2302,2240,22,"DL",1465,"N705TW","JFK","SFO",347,2586,19,0,2013-08-10 19:00:00
2013,8,10,2053,2029,24,7,2359,8,"B6",915,"N566JB","JFK","SFO",354,2586,20,29,2013-08-10 20:00:00
2013,8,11,654,700,-6,1041,1016,25,"DL",269,"N709TW","JFK","SFO",365,2586,7,0,2013-08-11 07:00:00
2013,8,11,740,740,0,1118,1055,23,"VX",11,"N835VA","JFK","SFO",374,2586,7,40,2013-08-11 07:00:00
2013,8,11,823,825,-2,1142,1139,3,"UA",397,"N510UA","JFK","SFO",359,2586,8,25,2013-08-11 08:00:00
2013,8,11,854,853,1,1218,1212,6,"B6",15,"N821JB","JFK","SFO",361,2586,8,53,2013-08-11 08:00:00
2013,8,11,956,1000,-4,1332,1307,25,"UA",642,"N525UA","JFK","SFO",369,2586,10,0,2013-08-11 10:00:00
2013,8,11,1026,1030,-4,1351,1345,6,"AA",179,"N319AA","JFK","SFO",357,2586,10,30,2013-08-11 10:00:00
2013,8,11,1404,1359,5,1725,1724,1,"DL",1565,"N717TW","JFK","SFO",352,2586,13,59,2013-08-11 13:00:00
2013,8,11,1530,1530,0,1917,1855,22,"AA",85,"N396AA","JFK","SFO",363,2586,15,30,2013-08-11 15:00:00
2013,8,11,1545,1540,5,1921,1858,23,"UA",257,"N557UA","JFK","SFO",355,2586,15,40,2013-08-11 15:00:00
2013,8,11,1558,1600,-2,2026,1938,48,"DL",141,"N703TW","JFK","SFO",359,2586,16,0,2013-08-11 16:00:00
2013,8,11,1627,1630,-3,2017,1959,18,"VX",27,"N836VA","JFK","SFO",348,2586,16,30,2013-08-11 16:00:00
2013,8,11,1711,1710,1,2104,2035,29,"UA",512,"N595UA","JFK","SFO",359,2586,17,10,2013-08-11 17:00:00
2013,8,11,1905,1800,65,2247,2130,77,"B6",415,"N588JB","JFK","SFO",351,2586,18,0,2013-08-11 18:00:00
2013,8,11,1928,1830,58,2236,2155,41,"UA",389,"N512UA","JFK","SFO",332,2586,18,30,2013-08-11 18:00:00
2013,8,11,2015,1755,140,12,2120,172,"AA",177,"N324AA","JFK","SFO",356,2586,17,55,2013-08-11 17:00:00
2013,8,11,2030,2029,1,37,2359,38,"B6",915,"N554JB","JFK","SFO",359,2586,20,29,2013-08-11 20:00:00
2013,8,12,701,700,1,1023,1016,7,"DL",269,"N727TW","JFK","SFO",347,2586,7,0,2013-08-12 07:00:00
2013,8,12,743,740,3,1103,1055,8,"VX",11,"N835VA","JFK","SFO",364,2586,7,40,2013-08-12 07:00:00
2013,8,12,901,853,8,1237,1212,25,"B6",15,"N712JB","JFK","SFO",367,2586,8,53,2013-08-12 08:00:00
2013,8,12,956,1000,-4,1327,1319,8,"DL",1765,"N722TW","JFK","SFO",357,2586,10,0,2013-08-12 10:00:00
2013,8,12,1030,1000,30,1431,1307,84,"UA",642,"N505UA","JFK","SFO",363,2586,10,0,2013-08-12 10:00:00
2013,8,12,1033,1030,3,1416,1350,26,"VX",23,"N634VA","JFK","SFO",374,2586,10,30,2013-08-12 10:00:00
2013,8,12,1142,1030,72,1527,1345,102,"AA",179,"N336AA","JFK","SFO",372,2586,10,30,2013-08-12 10:00:00
2013,8,12,1156,1200,-4,1517,1507,10,"UA",580,"N560UA","JFK","SFO",340,2586,12,0,2013-08-12 12:00:00
2013,8,12,1403,1359,4,1736,1724,12,"DL",1565,"N710TW","JFK","SFO",368,2586,13,59,2013-08-12 13:00:00
2013,8,12,1531,1530,1,1908,1855,13,"AA",85,"N382AA","JFK","SFO",372,2586,15,30,2013-08-12 15:00:00
2013,8,12,1542,1540,2,1912,1858,14,"UA",257,"N508UA","JFK","SFO",354,2586,15,40,2013-08-12 15:00:00
2013,8,12,1801,1755,6,2202,2120,42,"AA",177,"N329AA","JFK","SFO",376,2586,17,55,2013-08-12 17:00:00
2013,8,12,1815,1800,15,2154,2130,24,"B6",415,"N646JB","JFK","SFO",362,2586,18,0,2013-08-12 18:00:00
2013,8,12,1902,1830,32,2246,2155,51,"UA",389,"N512UA","JFK","SFO",377,2586,18,30,2013-08-12 18:00:00
2013,8,12,1943,1710,153,2320,2035,165,"UA",512,"N554UA","JFK","SFO",366,2586,17,10,2013-08-12 17:00:00
2013,8,12,2049,2029,20,12,2359,13,"B6",915,"N561JB","JFK","SFO",353,2586,20,29,2013-08-12 20:00:00
2013,8,13,654,700,-6,1021,1016,5,"DL",269,"N717TW","JFK","SFO",345,2586,7,0,2013-08-13 07:00:00
2013,8,13,738,740,-2,1100,1055,5,"VX",11,"N847VA","JFK","SFO",360,2586,7,40,2013-08-13 07:00:00
2013,8,13,821,825,-4,1149,1139,10,"UA",397,"N505UA","JFK","SFO",348,2586,8,25,2013-08-13 08:00:00
2013,8,13,851,853,-2,1242,1212,30,"B6",15,"N608JB","JFK","SFO",367,2586,8,53,2013-08-13 08:00:00
2013,8,13,958,1000,-2,1353,1319,34,"DL",1765,"N707TW","JFK","SFO",373,2586,10,0,2013-08-13 10:00:00
2013,8,13,1025,1029,-4,1355,1336,19,"UA",642,"N555UA","JFK","SFO",354,2586,10,29,2013-08-13 10:00:00
2013,8,13,1027,1030,-3,1405,1345,20,"AA",179,"N329AA","JFK","SFO",360,2586,10,30,2013-08-13 10:00:00
2013,8,13,1038,1030,8,1417,1350,27,"VX",23,"N630VA","JFK","SFO",364,2586,10,30,2013-08-13 10:00:00
2013,8,13,1209,1200,9,1525,1507,18,"UA",580,"N512UA","JFK","SFO",352,2586,12,0,2013-08-13 12:00:00
2013,8,13,1435,1359,36,1806,1724,42,"DL",1565,"N727TW","JFK","SFO",356,2586,13,59,2013-08-13 13:00:00
2013,8,13,1539,1540,-1,1907,1858,9,"UA",257,"N525UA","JFK","SFO",351,2586,15,40,2013-08-13 15:00:00
2013,8,13,1544,1530,14,1915,1855,20,"AA",85,"N348AA","JFK","SFO",353,2586,15,30,2013-08-13 15:00:00
2013,8,13,1558,1600,-2,1939,1938,1,"DL",141,"N710TW","JFK","SFO",365,2586,16,0,2013-08-13 16:00:00
2013,8,13,1646,1630,16,2038,1959,39,"VX",27,"N845VA","JFK","SFO",367,2586,16,30,2013-08-13 16:00:00
2013,8,13,1716,1705,11,2051,2030,21,"UA",994,"N554UA","JFK","SFO",358,2586,17,5,2013-08-13 17:00:00
2013,8,13,1752,1755,-3,2136,2120,16,"AA",177,"N319AA","JFK","SFO",360,2586,17,55,2013-08-13 17:00:00
2013,8,13,1825,1830,-5,2202,2155,7,"UA",389,"N508UA","JFK","SFO",357,2586,18,30,2013-08-13 18:00:00
2013,8,13,1834,1800,34,2258,2130,88,"B6",415,"N658JB","JFK","SFO",369,2586,18,0,2013-08-13 18:00:00
2013,8,13,1854,1855,-1,2235,2225,10,"VX",29,"N623VA","JFK","SFO",360,2586,18,55,2013-08-13 18:00:00
2013,8,13,1918,1900,18,2320,2240,40,"DL",1465,"N711ZX","JFK","SFO",353,2586,19,0,2013-08-13 19:00:00
2013,8,13,2047,2029,18,17,2359,18,"B6",915,"N827JB","JFK","SFO",354,2586,20,29,2013-08-13 20:00:00
2013,8,14,559,600,-1,943,908,35,"UA",303,"N505UA","JFK","SFO",370,2586,6,0,2013-08-14 06:00:00
2013,8,14,658,700,-2,1023,1016,7,"DL",269,"N710TW","JFK","SFO",338,2586,7,0,2013-08-14 07:00:00
2013,8,14,659,700,-1,1029,1014,15,"UA",347,"N560UA","JFK","SFO",351,2586,7,0,2013-08-14 07:00:00
2013,8,14,819,755,24,1155,1115,40,"AA",59,"N378AA","JFK","SFO",356,2586,7,55,2013-08-14 07:00:00
2013,8,14,819,825,-6,1149,1139,10,"UA",397,"N555UA","JFK","SFO",356,2586,8,25,2013-08-14 08:00:00
2013,8,14,852,853,-1,1217,1212,5,"B6",15,"N625JB","JFK","SFO",347,2586,8,53,2013-08-14 08:00:00
2013,8,14,956,1000,-4,1321,1319,2,"DL",1765,"N718TW","JFK","SFO",346,2586,10,0,2013-08-14 10:00:00
2013,8,14,1027,1029,-2,1344,1336,8,"UA",642,"N554UA","JFK","SFO",348,2586,10,29,2013-08-14 10:00:00
2013,8,14,1421,1359,22,1730,1724,6,"DL",1565,"N717TW","JFK","SFO",346,2586,13,59,2013-08-14 13:00:00
2013,8,14,1530,1530,0,1917,1855,22,"AA",85,"N387AA","JFK","SFO",352,2586,15,30,2013-08-14 15:00:00
